Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status,event_id,year,round,name,circuit_id,circuit,country,location,format,source_row,duplicate,QualiTime,FP1_Time,FP2_Time,FP3_Time,predictable
2022,Bahrain Grand Prix,63,RUS,russell,Mercedes,9.0,92.269,91.252,92.216,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,450,False,91.252,94.629,92.529,92.935,True
2022,Bahrain Grand Prix,10,GAS,gasly,AlphaTauri,10.0,92.096,91.635,92.338,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,451,False,91.635,94.193,93.621,94.176,True
2022,Bahrain Grand Prix,31,OCO,ocon,Alpine,11.0,92.041,91.782,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,452,False,91.782,95.151,93.36,94.957,True
2022,Bahrain Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,12.0,92.38,91.998,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,453,False,91.998,96.536,93.085,94.295,True
2022,Bahrain Grand Prix,4,NOR,norris,McLaren,13.0,92.239,92.008,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,454,False,92.008,96.304,93.28,93.955,True
2022,Bahrain Grand Prix,23,ALB,albon,Williams,14.0,92.726,92.664,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,455,False,92.664,95.923,94.735,94.868,True
2022,Bahrain Grand Prix,24,ZHO,zhou,Alfa Romeo,15.0,92.493,93.543,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,456,False,92.493,95.053,93.953,93.88,True
2022,Bahrain Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,92.75,,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,457,False,92.75,95.028,93.789,,True
2022,Bahrain Grand Prix,27,HUL,hulkenberg,Aston Martin,17.0,92.777,,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,458,False,92.777,95.815,94.061,93.971,True
2022,Bahrain Grand Prix,3,RIC,ricciardo,McLaren,18.0,92.945,,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,459,False,92.945,96.402,94.166,94.378,True
2022,Bahrain Grand Prix,18,STR,stroll,Aston Martin,19.0,93.032,,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,460,False,93.032,94.814,93.958,93.92,True
2022,Bahrain Grand Prix,6,LAT,latifi,Williams,20.0,93.634,,,,2022-01,2022,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,461,False,93.634,95.644,94.486,95.667,True
2022,Saudi Arabian Grand Prix,11,PER,perez,Red Bull Racing,1.0,89.705,88.924,88.2,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,462,False,88.2,91.563,90.36,89.833,True
2022,Saudi Arabian Grand Prix,16,LEC,leclerc,Ferrari,2.0,89.039,88.78,88.225,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,463,False,88.225,90.772,90.074,89.735,True
2022,Saudi Arabian Grand Prix,55,SAI,sainz,Ferrari,3.0,88.855,88.686,88.402,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,464,False,88.402,91.139,90.32,90.009,True
2022,Saudi Arabian Grand Prix,1,VER,max_verstappen,Red Bull Racing,4.0,88.928,88.945,88.461,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,465,False,88.461,90.888,90.214,89.768,True
2022,Saudi Arabian Grand Prix,31,OCO,ocon,Alpine,5.0,90.093,89.584,89.068,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,466,False,89.068,92.026,90.76,90.139,True
2022,Saudi Arabian Grand Prix,63,RUS,russell,Mercedes,6.0,89.68,89.618,89.104,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,467,False,89.104,92.839,90.664,90.983,True
2022,Saudi Arabian Grand Prix,14,ALO,alonso,Alpine,7.0,89.978,89.295,89.147,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,468,False,89.147,92.381,90.944,90.296,True
2022,Saudi Arabian Grand Prix,77,BOT,bottas,Alfa Romeo,8.0,89.683,89.404,89.183,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,469,False,89.183,91.084,90.832,90.03,True
2022,Saudi Arabian Grand Prix,10,GAS,gasly,AlphaTauri,9.0,89.891,89.418,89.254,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,470,False,89.254,91.317,90.963,90.148,True
2022,Saudi Arabian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,10.0,89.831,89.546,89.588,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,471,False,89.546,,92.344,90.262,True
2022,Saudi Arabian Grand Prix,4,NOR,norris,McLaren,11.0,89.957,89.651,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,472,False,89.651,92.594,90.735,91.529,True
2022,Saudi Arabian Grand Prix,3,RIC,ricciardo,McLaren,12.0,90.009,89.773,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,473,False,89.773,92.506,91.527,91.186,True
2022,Saudi Arabian Grand Prix,24,ZHO,zhou,Alfa Romeo,13.0,89.978,89.819,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,474,False,89.819,92.608,91.615,90.946,True
2022,Saudi Arabian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,14.0,90.167,89.92,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,475,False,89.92,94.429,91.169,90.765,True
2022,Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,15.0,90.256,91.009,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,476,False,90.256,92.582,91.372,91.067,True
2022,Saudi Arabian Grand Prix,44,HAM,hamilton,Mercedes,16.0,90.343,,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,477,False,90.343,92.364,90.513,90.707,True
2022,Saudi Arabian Grand Prix,23,ALB,albon,Williams,17.0,90.492,,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,478,False,90.492,93.087,91.866,91.374,True
2022,Saudi Arabian Grand Prix,27,HUL,hulkenberg,Aston Martin,18.0,90.543,,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,479,False,90.543,93.034,91.615,91.424,True
2022,Saudi Arabian Grand Prix,6,LAT,latifi,Williams,19.0,91.817,,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,480,False,91.817,93.529,91.814,91.992,True
2022,Saudi Arabian Grand Prix,22,TSU,tsunoda,AlphaTauri,20.0,,,,,2022-02,2022,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,481,False,,91.505,90.886,90.415,True
2022,Australian Grand Prix,16,LEC,leclerc,Ferrari,1.0,78.881,78.606,77.868,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,482,False,77.868,80.377,78.978,79.249,True
2022,Australian Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,78.58,78.611,78.154,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,483,False,78.154,80.626,79.223,79.809,True
2022,Australian Grand Prix,11,PER,perez,Red Bull Racing,3.0,78.834,78.34,78.24,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,484,False,78.24,80.399,79.658,79.265,True
2022,Australian Grand Prix,4,NOR,norris,McLaren,4.0,79.28,79.066,78.703,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,485,False,78.703,80.878,80.1,79.117,True
2022,Australian Grand Prix,44,HAM,hamilton,Mercedes,5.0,79.401,79.106,78.825,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,486,False,78.825,81.027,80.521,79.896,True
2022,Australian Grand Prix,63,RUS,russell,Mercedes,6.0,79.405,79.076,78.933,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,487,False,78.933,81.457,80.212,80.096,True
2022,Australian Grand Prix,3,RIC,ricciardo,McLaren,7.0,79.665,79.13,79.032,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,488,False,79.032,81.155,80.203,79.693,True
2022,Australian Grand Prix,31,OCO,ocon,Alpine,8.0,79.605,79.136,79.061,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,489,False,79.061,81.004,79.842,80.205,True
2022,Australian Grand Prix,55,SAI,sainz,Ferrari,9.0,78.983,78.469,79.408,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,490,False,78.469,79.806,79.376,79.419,True
2022,Australian Grand Prix,14,ALO,alonso,Alpine,10.0,79.192,78.815,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,491,False,78.815,81.229,79.537,79.275,True
2022,Australian Grand Prix,10,GAS,gasly,AlphaTauri,11.0,79.58,79.226,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,492,False,79.226,81.701,80.142,80.133,True
2022,Australian Grand Prix,77,BOT,bottas,Alfa Romeo,12.0,79.251,79.41,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,493,False,79.251,81.247,80.055,80.008,True
2022,Australian Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,79.742,79.424,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,494,False,79.424,81.289,80.424,80.071,True
2022,Australian Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,79.91,80.155,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,495,False,79.91,81.821,81.063,80.836,True
2022,Australian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,80.104,80.465,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,496,False,80.104,84.349,81.974,80.692,True
2022,Australian Grand Prix,23,ALB,albon,Williams,16.0,80.135,,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,497,False,80.135,82.754,81.912,80.958,True
2022,Australian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,17.0,80.254,,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,498,False,80.254,83.186,81.191,81.025,True
2022,Australian Grand Prix,5,VET,vettel,Aston Martin,18.0,81.149,,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,499,False,81.149,81.661,,,True
2022,Australian Grand Prix,6,LAT,latifi,Williams,19.0,81.372,,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,500,False,81.372,83.924,82.307,81.05,True
2022,Australian Grand Prix,18,STR,stroll,Aston Martin,20.0,,,,,2022-03,2022,3,Australian Grand Prix,10,Melbourne,Australia,Melbourne,conventional,501,False,,81.869,80.611,81.636,True
2022,Emilia Romagna Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,79.295,78.793,87.999,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,502,False,78.793,90.867,,,True
2022,Emilia Romagna Grand Prix,16,LEC,leclerc,Ferrari,2.0,78.796,79.584,88.778,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,503,False,78.796,89.402,,,True
2022,Emilia Romagna Grand Prix,4,NOR,norris,McLaren,3.0,80.168,79.294,89.131,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,504,False,79.294,95.502,,,True
2022,Emilia Romagna Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,4.0,80.147,79.902,89.164,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,505,False,79.902,92.439,,,True
2022,Emilia Romagna Grand Prix,14,ALO,alonso,Alpine,5.0,80.198,79.595,89.202,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,506,False,79.595,93.16,,,True
2022,Emilia Romagna Grand Prix,3,RIC,ricciardo,McLaren,6.0,79.98,80.031,89.742,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,507,False,79.98,95.625,,,True
2022,Emilia Romagna Grand Prix,11,PER,perez,Red Bull Racing,7.0,79.773,79.296,89.808,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,508,False,79.296,93.012,,,True
2022,Emilia Romagna Grand Prix,77,BOT,bottas,Alfa Romeo,8.0,80.419,80.192,90.439,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,509,False,80.192,94.615,,,True
2022,Emilia Romagna Grand Prix,5,VET,vettel,Aston Martin,9.0,80.364,79.957,91.062,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,510,False,79.957,93.365,,,True
2022,Emilia Romagna Grand Prix,55,SAI,sainz,Ferrari,10.0,79.305,78.99,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,511,False,78.99,90.279,,,True
2022,Emilia Romagna Grand Prix,63,RUS,russell,Mercedes,11.0,80.383,80.757,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,512,False,80.383,94.262,,,True
2022,Emilia Romagna Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,12.0,80.422,80.916,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,513,False,80.422,92.988,,,True
2022,Emilia Romagna Grand Prix,44,HAM,hamilton,Mercedes,13.0,80.47,81.138,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,514,False,80.47,96.464,,,True
2022,Emilia Romagna Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,79.73,81.434,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,515,False,79.73,97.45,,,True
2022,Emilia Romagna Grand Prix,18,STR,stroll,Aston Martin,15.0,80.342,88.119,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,516,False,80.342,96.033,,,True
2022,Emilia Romagna Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,80.474,,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,517,False,80.474,93.611,,,True
2022,Emilia Romagna Grand Prix,10,GAS,gasly,AlphaTauri,17.0,80.732,,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,518,False,80.732,95.104,,,True
2022,Emilia Romagna Grand Prix,6,LAT,latifi,Williams,18.0,81.971,,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,519,False,81.971,99.698,,,True
2022,Emilia Romagna Grand Prix,31,OCO,ocon,Alpine,19.0,82.338,,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,520,False,82.338,95.42,,,True
2022,Emilia Romagna Grand Prix,23,ALB,albon,Williams,20.0,,,,,2022-04,2022,4,Emilia Romagna Grand Prix,6,Imola,Italy,Imola,sprint,521,False,,96.461,,,True
2022,Miami Grand Prix,16,LEC,leclerc,Ferrari,1.0,89.474,89.13,88.796,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,522,False,88.796,91.098,90.044,90.498,True
2022,Miami Grand Prix,55,SAI,sainz,Ferrari,2.0,90.079,89.729,88.986,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,523,False,88.986,91.528,90.964,91.172,True
2022,Miami Grand Prix,1,VER,max_verstappen,Red Bull Racing,3.0,89.836,89.202,88.991,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,524,False,88.991,91.277,,90.649,True
2022,Miami Grand Prix,11,PER,perez,Red Bull Racing,4.0,90.055,89.673,89.036,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,525,False,89.036,91.301,90.15,90.304,True
2022,Miami Grand Prix,77,BOT,bottas,Alfa Romeo,5.0,90.845,89.751,89.475,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,526,False,89.475,93.773,,91.885,True
2022,Miami Grand Prix,44,HAM,hamilton,Mercedes,6.0,90.388,89.797,89.625,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,527,False,89.625,91.956,90.179,91.89,True
2022,Miami Grand Prix,10,GAS,gasly,AlphaTauri,7.0,90.779,90.128,89.69,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,528,False,89.69,91.498,90.547,91.901,True
2022,Miami Grand Prix,4,NOR,norris,McLaren,8.0,90.761,89.634,89.75,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,529,False,89.634,92.615,90.535,91.594,True
2022,Miami Grand Prix,22,TSU,tsunoda,AlphaTauri,9.0,90.485,90.031,89.932,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,530,False,89.932,94.043,91.26,91.659,True
2022,Miami Grand Prix,18,STR,stroll,Aston Martin,10.0,90.441,89.996,90.676,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,531,False,89.996,93.576,91.631,91.665,True
2022,Miami Grand Prix,14,ALO,alonso,Alpine,11.0,90.407,90.16,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,532,False,90.16,92.884,90.372,91.036,True
2022,Miami Grand Prix,63,RUS,russell,Mercedes,12.0,90.49,90.173,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,533,False,90.173,91.169,89.938,91.924,True
2022,Miami Grand Prix,5,VET,vettel,Aston Martin,13.0,90.677,90.214,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,534,False,90.214,93.024,91.393,91.049,True
2022,Miami Grand Prix,3,RIC,ricciardo,McLaren,14.0,90.583,90.31,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,535,False,90.31,92.592,91.208,91.728,True
2022,Miami Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,90.645,90.423,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,536,False,90.423,94.945,91.587,91.05,True
2022,Miami Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,16.0,90.975,,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,537,False,90.975,92.559,90.921,91.227,True
2022,Miami Grand Prix,24,ZHO,zhou,Alfa Romeo,17.0,91.02,,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,538,False,91.02,93.02,90.86,92.051,True
2022,Miami Grand Prix,23,ALB,albon,Williams,18.0,91.266,,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,539,False,91.266,91.854,91.71,91.501,True
2022,Miami Grand Prix,6,LAT,latifi,Williams,19.0,91.325,,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,540,False,91.325,95.637,92.913,92.376,True
2022,Miami Grand Prix,31,OCO,ocon,Alpine,20.0,,,,,2022-05,2022,5,Miami Grand Prix,151,Miami,United States,Miami,conventional,541,False,,93.417,90.861,,True
2022,Spanish Grand Prix,16,LEC,leclerc,Ferrari,1.0,79.861,79.969,78.75,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,542,False,78.75,79.828,79.67,79.772,True
2022,Spanish Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,80.091,79.219,79.073,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,543,False,79.073,80.164,80.006,79.844,True
2022,Spanish Grand Prix,55,SAI,sainz,Ferrari,3.0,79.892,79.453,79.166,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,544,False,79.166,79.907,79.99,80.129,True
2022,Spanish Grand Prix,63,RUS,russell,Mercedes,4.0,80.218,79.47,79.393,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,545,False,79.393,80.59,79.787,79.92,True
2022,Spanish Grand Prix,11,PER,perez,Red Bull Racing,5.0,80.447,79.83,79.42,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,546,False,79.42,,80.632,80.26,True
2022,Spanish Grand Prix,44,HAM,hamilton,Mercedes,6.0,80.252,79.794,79.512,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,547,False,79.512,80.811,79.874,80.002,True
2022,Spanish Grand Prix,77,BOT,bottas,Alfa Romeo,7.0,80.355,80.053,79.608,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,548,False,79.608,82.614,81.828,80.781,True
2022,Spanish Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,8.0,80.227,79.81,79.682,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,549,False,79.682,82.089,81.013,80.646,True
2022,Spanish Grand Prix,3,RIC,ricciardo,McLaren,9.0,80.549,80.287,80.297,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,550,False,80.287,81.737,81.385,80.91,True
2022,Spanish Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,10.0,80.683,80.436,80.368,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,551,False,80.368,82.146,80.757,85.467,True
2022,Spanish Grand Prix,4,NOR,norris,McLaren,11.0,80.838,80.471,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,552,False,80.471,81.279,83.388,80.403,True
2022,Spanish Grand Prix,31,OCO,ocon,Alpine,12.0,80.88,80.638,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,553,False,80.638,81.891,80.745,80.882,True
2022,Spanish Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,80.707,80.639,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,554,False,80.639,81.814,81.285,81.449,True
2022,Spanish Grand Prix,10,GAS,gasly,AlphaTauri,14.0,80.719,80.861,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,555,False,80.719,81.422,80.917,,True
2022,Spanish Grand Prix,24,ZHO,zhou,Alfa Romeo,15.0,80.476,81.094,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,556,False,80.476,,81.866,81.201,True
2022,Spanish Grand Prix,5,VET,vettel,Aston Martin,16.0,80.954,,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,557,False,80.954,82.164,80.703,80.944,True
2022,Spanish Grand Prix,14,ALO,alonso,Alpine,17.0,81.043,,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,558,False,81.043,80.768,80.203,80.981,True
2022,Spanish Grand Prix,18,STR,stroll,Aston Martin,18.0,81.418,,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,559,False,81.418,81.92,81.249,81.52,True
2022,Spanish Grand Prix,23,ALB,albon,Williams,19.0,81.645,,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,560,False,81.645,,82.319,81.572,True
2022,Spanish Grand Prix,6,LAT,latifi,Williams,20.0,81.915,,,,2022-06,2022,6,Spanish Grand Prix,15,Catalunya,Spain,Barcelona,conventional,561,False,81.915,83.011,83.197,82.419,True
2022,Monaco Grand Prix,16,LEC,leclerc,Ferrari,1.0,72.569,71.864,71.376,,2022-07,2022,7,Monaco Grand Prix,22,Monte Carlo,Monaco,Monaco,conventional,562,False,71.376,74.531,72.656,72.517,True
