Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status
2021,Turkish Grand Prix,44,HAM,hamilton,Mercedes,1.0,84.585,83.082,82.868,
2021,Turkish Grand Prix,77,BOT,bottas,Mercedes,2.0,85.047,83.579,82.998,
2021,Turkish Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,84.592,83.732,83.196,
2021,Turkish Grand Prix,16,LEC,leclerc,Ferrari,4.0,84.869,84.015,83.265,
2021,Turkish Grand Prix,10,GAS,gasly,AlphaTauri,5.0,84.704,83.817,83.326,
2021,Turkish Grand Prix,14,ALO,alonso,Alpine,6.0,85.174,83.914,83.477,
2021,Turkish Grand Prix,11,PER,perez,Red Bull Racing,7.0,84.963,83.961,83.706,
2021,Turkish Grand Prix,4,NOR,norris,McLaren,8.0,85.138,84.642,83.954,
2021,Turkish Grand Prix,18,STR,stroll,Aston Martin,9.0,85.511,84.601,84.305,
2021,Turkish Grand Prix,22,TSU,tsunoda,AlphaTauri,10.0,85.409,84.054,84.368,
2021,Turkish Grand Prix,5,VET,vettel,Aston Martin,11.0,85.787,84.795,,
2021,Turkish Grand Prix,31,OCO,ocon,Alpine,12.0,85.422,84.842,,
2021,Turkish Grand Prix,63,RUS,russell,Williams,13.0,85.417,85.007,,
2021,Turkish Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,14.0,85.555,85.2,,
2021,Turkish Grand Prix,55,SAI,sainz,Ferrari,15.0,85.177,,,
2021,Turkish Grand Prix,3,RIC,ricciardo,McLaren,16.0,85.881,,,
2021,Turkish Grand Prix,6,LAT,latifi,Williams,17.0,86.086,,,
2021,Turkish Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,18.0,86.43,,,
2021,Turkish Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,19.0,87.525,,,
2021,Turkish Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,88.449,,,
2021,United States Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,94.352,93.464,92.91,
2021,United States Grand Prix,44,HAM,hamilton,Mercedes,2.0,94.579,93.797,93.119,
2021,United States Grand Prix,11,PER,perez,Red Bull Racing,3.0,94.369,94.178,93.134,
2021,United States Grand Prix,77,BOT,bottas,Mercedes,4.0,94.59,93.959,93.475,
2021,United States Grand Prix,16,LEC,leclerc,Ferrari,5.0,94.153,93.928,93.606,
2021,United States Grand Prix,55,SAI,sainz,Ferrari,6.0,94.558,94.126,93.792,
2021,United States Grand Prix,3,RIC,ricciardo,McLaren,7.0,94.407,94.643,93.808,
2021,United States Grand Prix,4,NOR,norris,McLaren,8.0,94.551,93.88,93.887,
2021,United States Grand Prix,10,GAS,gasly,AlphaTauri,9.0,94.567,94.583,94.118,
2021,United States Grand Prix,22,TSU,tsunoda,AlphaTauri,10.0,95.36,95.137,94.918,
2021,United States Grand Prix,31,OCO,ocon,Alpine,11.0,95.747,95.377,,
2021,United States Grand Prix,5,VET,vettel,Aston Martin,12.0,95.281,95.5,,
2021,United States Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,13.0,95.92,95.794,,
2021,United States Grand Prix,14,ALO,alonso,Alpine,14.0,95.756,104.549,,
2021,United States Grand Prix,63,RUS,russell,Williams,15.0,95.746,,,
2021,United States Grand Prix,18,STR,stroll,Aston Martin,16.0,95.983,,,
2021,United States Grand Prix,6,LAT,latifi,Williams,17.0,95.995,,,
2021,United States Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,18.0,96.311,,,
2021,United States Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,96.499,,,
2021,United States Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,96.796,,,
2021,Mexico City Grand Prix,77,BOT,bottas,Mercedes,1.0,76.727,76.864,75.875,
2021,Mexico City Grand Prix,44,HAM,hamilton,Mercedes,2.0,77.207,76.474,76.02,
2021,Mexico City Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,76.788,76.483,76.225,
2021,Mexico City Grand Prix,11,PER,perez,Red Bull Racing,4.0,77.003,77.055,76.342,
2021,Mexico City Grand Prix,10,GAS,gasly,AlphaTauri,5.0,76.908,76.955,76.456,
2021,Mexico City Grand Prix,55,SAI,sainz,Ferrari,6.0,77.517,77.248,76.761,
2021,Mexico City Grand Prix,3,RIC,ricciardo,McLaren,7.0,77.719,77.092,76.763,
2021,Mexico City Grand Prix,16,LEC,leclerc,Ferrari,8.0,76.748,77.034,76.837,
2021,Mexico City Grand Prix,22,TSU,tsunoda,AlphaTauri,9.0,77.33,76.701,77.158,
2021,Mexico City Grand Prix,4,NOR,norris,McLaren,10.0,77.569,77.473,96.83,
2021,Mexico City Grand Prix,5,VET,vettel,Aston Martin,11.0,77.502,77.746,,
2021,Mexico City Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,12.0,77.606,77.958,,
2021,Mexico City Grand Prix,63,RUS,russell,Williams,13.0,77.958,78.172,,
2021,Mexico City Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,77.897,78.29,,
2021,Mexico City Grand Prix,31,OCO,ocon,Alpine,15.0,78.126,78.405,,
2021,Mexico City Grand Prix,14,ALO,alonso,Alpine,16.0,78.452,,,
2021,Mexico City Grand Prix,6,LAT,latifi,Williams,17.0,78.756,,,
2021,Mexico City Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,18.0,78.858,,,
2021,Mexico City Grand Prix,9,MAZ,mazepin,Haas F1 Team,19.0,79.303,,,
2021,Mexico City Grand Prix,18,STR,stroll,Aston Martin,20.0,80.873,,,
2021,São Paulo Grand Prix,44,HAM,hamilton,Mercedes,1.0,68.733,68.068,67.934,
2021,São Paulo Grand Prix,33,VER,max_verstappen,Red Bull Racing,2.0,69.329,68.499,68.372,
2021,São Paulo Grand Prix,77,BOT,bottas,Mercedes,3.0,69.04,68.426,68.469,
2021,São Paulo Grand Prix,11,PER,perez,Red Bull Racing,4.0,69.172,68.973,68.483,
2021,São Paulo Grand Prix,10,GAS,gasly,AlphaTauri,5.0,69.347,68.903,68.777,
2021,São Paulo Grand Prix,55,SAI,sainz,Ferrari,6.0,69.046,69.031,68.826,
2021,São Paulo Grand Prix,16,LEC,leclerc,Ferrari,7.0,69.155,68.859,68.96,
2021,São Paulo Grand Prix,4,NOR,norris,McLaren,8.0,69.365,69.03,68.98,
2021,São Paulo Grand Prix,3,RIC,ricciardo,McLaren,9.0,69.374,69.093,69.039,
2021,São Paulo Grand Prix,14,ALO,alonso,Alpine,10.0,69.391,69.137,69.113,
2021,São Paulo Grand Prix,31,OCO,ocon,Alpine,11.0,69.43,69.189,,
2021,São Paulo Grand Prix,5,VET,vettel,Aston Martin,12.0,69.451,69.399,,
2021,São Paulo Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,69.35,69.483,,
2021,São Paulo Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,14.0,69.598,69.503,,
2021,São Paulo Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,15.0,69.342,70.227,,
2021,São Paulo Grand Prix,18,STR,stroll,Aston Martin,16.0,69.663,,,
2021,São Paulo Grand Prix,6,LAT,latifi,Williams,17.0,69.897,,,
2021,São Paulo Grand Prix,63,RUS,russell,Williams,18.0,69.953,,,
2021,São Paulo Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,70.329,,,
2021,São Paulo Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,70.589,,,
2021,Qatar Grand Prix,44,HAM,hamilton,Mercedes,1.0,81.901,81.682,80.827,
2021,Qatar Grand Prix,33,VER,max_verstappen,Red Bull Racing,2.0,81.996,81.984,81.282,
2021,Qatar Grand Prix,77,BOT,bottas,Mercedes,3.0,82.016,81.991,81.478,
2021,Qatar Grand Prix,10,GAS,gasly,AlphaTauri,4.0,82.535,81.728,81.64,
2021,Qatar Grand Prix,14,ALO,alonso,Alpine,5.0,82.422,81.894,81.67,
2021,Qatar Grand Prix,4,NOR,norris,McLaren,6.0,82.839,82.216,81.731,
2021,Qatar Grand Prix,55,SAI,sainz,Ferrari,7.0,82.304,82.241,81.84,
2021,Qatar Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,82.458,82.058,81.881,
2021,Qatar Grand Prix,31,OCO,ocon,Alpine,9.0,82.565,82.012,82.028,
2021,Qatar Grand Prix,5,VET,vettel,Aston Martin,10.0,82.549,82.146,82.785,
2021,Qatar Grand Prix,11,PER,perez,Red Bull Racing,11.0,82.398,82.346,,
2021,Qatar Grand Prix,18,STR,stroll,Aston Martin,12.0,82.551,82.46,,
2021,Qatar Grand Prix,16,LEC,leclerc,Ferrari,13.0,82.742,82.463,,
2021,Qatar Grand Prix,3,RIC,ricciardo,McLaren,14.0,82.688,82.597,,
2021,Qatar Grand Prix,63,RUS,russell,Williams,15.0,82.863,82.756,,
2021,Qatar Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,16.0,83.156,,,
2021,Qatar Grand Prix,6,LAT,latifi,Williams,17.0,83.213,,,
2021,Qatar Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,18.0,83.262,,,
2021,Qatar Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,83.407,,,
2021,Qatar Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,85.859,,,
2021,Saudi Arabian Grand Prix,44,HAM,hamilton,Mercedes,1.0,88.466,87.712,87.511,
2021,Saudi Arabian Grand Prix,77,BOT,bottas,Mercedes,2.0,88.057,88.054,87.622,
2021,Saudi Arabian Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,88.285,87.953,87.653,
2021,Saudi Arabian Grand Prix,16,LEC,leclerc,Ferrari,4.0,88.31,88.459,88.054,
2021,Saudi Arabian Grand Prix,11,PER,perez,Red Bull Racing,5.0,88.021,87.946,88.123,
2021,Saudi Arabian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,88.401,88.314,88.125,
2021,Saudi Arabian Grand Prix,4,NOR,norris,McLaren,7.0,88.338,88.344,88.18,
2021,Saudi Arabian Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,88.503,88.222,88.442,
2021,Saudi Arabian Grand Prix,31,OCO,ocon,Alpine,9.0,88.752,88.574,88.647,
2021,Saudi Arabian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,10.0,88.899,88.616,88.754,
2021,Saudi Arabian Grand Prix,3,RIC,ricciardo,McLaren,11.0,88.216,88.668,,
2021,Saudi Arabian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,12.0,88.856,88.885,,
2021,Saudi Arabian Grand Prix,14,ALO,alonso,Alpine,13.0,88.944,88.92,,
2021,Saudi Arabian Grand Prix,63,RUS,russell,Williams,14.0,88.926,89.054,,
2021,Saudi Arabian Grand Prix,55,SAI,sainz,Ferrari,15.0,88.237,113.652,,
2021,Saudi Arabian Grand Prix,6,LAT,latifi,Williams,16.0,89.177,,,
2021,Saudi Arabian Grand Prix,5,VET,vettel,Aston Martin,17.0,89.198,,,
2021,Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,18.0,89.368,,,
2021,Saudi Arabian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,89.464,,,
2021,Saudi Arabian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,90.473,,,
2021,Abu Dhabi Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,83.322,82.8,82.109,
2021,Abu Dhabi Grand Prix,44,HAM,hamilton,Mercedes,2.0,82.845,83.145,82.48,
2021,Abu Dhabi Grand Prix,4,NOR,norris,McLaren,3.0,83.553,83.256,82.931,
2021,Abu Dhabi Grand Prix,11,PER,perez,Red Bull Racing,4.0,83.35,83.135,82.947,
2021,Abu Dhabi Grand Prix,55,SAI,sainz,Ferrari,5.0,83.624,83.174,82.992,
2021,Abu Dhabi Grand Prix,77,BOT,bottas,Mercedes,6.0,83.117,83.246,83.036,
2021,Abu Dhabi Grand Prix,16,LEC,leclerc,Ferrari,7.0,83.467,83.202,83.122,
2021,Abu Dhabi Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,83.428,83.404,83.22,
2021,Abu Dhabi Grand Prix,31,OCO,ocon,Alpine,9.0,83.764,83.42,83.389,
2021,Abu Dhabi Grand Prix,3,RIC,ricciardo,McLaren,10.0,83.829,83.448,83.409,
2021,Abu Dhabi Grand Prix,14,ALO,alonso,Alpine,11.0,83.846,83.46,,
2021,Abu Dhabi Grand Prix,10,GAS,gasly,AlphaTauri,12.0,83.489,84.043,,
2021,Abu Dhabi Grand Prix,18,STR,stroll,Aston Martin,13.0,84.061,84.066,,
2021,Abu Dhabi Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,84.118,84.251,,
2021,Abu Dhabi Grand Prix,5,VET,vettel,Aston Martin,15.0,84.225,84.305,,
2021,Abu Dhabi Grand Prix,6,LAT,latifi,Williams,16.0,84.338,,,
2021,Abu Dhabi Grand Prix,63,RUS,russell,Williams,17.0,84.423,,,
2021,Abu Dhabi Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,18.0,84.779,,,
2021,Abu Dhabi Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,84.906,,,
2021,Abu Dhabi Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,85.685,,,
2022,Bahrain Grand Prix,16,LEC,leclerc,Ferrari,1.0,91.471,90.932,90.558,
2022,Bahrain Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,91.785,90.757,90.681,
2022,Bahrain Grand Prix,55,SAI,sainz,Ferrari,3.0,91.567,90.787,90.687,
2022,Bahrain Grand Prix,11,PER,perez,Red Bull Racing,4.0,92.311,91.008,90.921,
2022,Bahrain Grand Prix,44,HAM,hamilton,Mercedes,5.0,92.285,91.048,91.238,
2022,Bahrain Grand Prix,77,BOT,bottas,Alfa Romeo,6.0,91.919,91.717,91.56,
2022,Bahrain Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,7.0,91.955,91.461,91.808,
2022,Bahrain Grand Prix,14,ALO,alonso,Alpine,8.0,92.346,91.621,92.195,
2022,Bahrain Grand Prix,63,RUS,russell,Mercedes,9.0,92.269,91.252,92.216,
2022,Bahrain Grand Prix,10,GAS,gasly,AlphaTauri,10.0,92.096,91.635,92.338,
2022,Bahrain Grand Prix,31,OCO,ocon,Alpine,11.0,92.041,91.782,,
2022,Bahrain Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,12.0,92.38,91.998,,
2022,Bahrain Grand Prix,4,NOR,norris,McLaren,13.0,92.239,92.008,,
2022,Bahrain Grand Prix,23,ALB,albon,Williams,14.0,92.726,92.664,,
2022,Bahrain Grand Prix,24,ZHO,zhou,Alfa Romeo,15.0,92.493,93.543,,
2022,Bahrain Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,92.75,,,
2022,Bahrain Grand Prix,27,HUL,hulkenberg,Aston Martin,17.0,92.777,,,
2022,Bahrain Grand Prix,3,RIC,ricciardo,McLaren,18.0,92.945,,,
2022,Bahrain Grand Prix,18,STR,stroll,Aston Martin,19.0,93.032,,,
2022,Bahrain Grand Prix,6,LAT,latifi,Williams,20.0,93.634,,,
2022,Saudi Arabian Grand Prix,11,PER,perez,Red Bull Racing,1.0,89.705,88.924,88.2,
2022,Saudi Arabian Grand Prix,16,LEC,leclerc,Ferrari,2.0,89.039,88.78,88.225,
2022,Saudi Arabian Grand Prix,55,SAI,sainz,Ferrari,3.0,88.855,88.686,88.402,
2022,Saudi Arabian Grand Prix,1,VER,max_verstappen,Red Bull Racing,4.0,88.928,88.945,88.461,
2022,Saudi Arabian Grand Prix,31,OCO,ocon,Alpine,5.0,90.093,89.584,89.068,
2022,Saudi Arabian Grand Prix,63,RUS,russell,Mercedes,6.0,89.68,89.618,89.104,
2022,Saudi Arabian Grand Prix,14,ALO,alonso,Alpine,7.0,89.978,89.295,89.147,
2022,Saudi Arabian Grand Prix,77,BOT,bottas,Alfa Romeo,8.0,89.683,89.404,89.183,
2022,Saudi Arabian Grand Prix,10,GAS,gasly,AlphaTauri,9.0,89.891,89.418,89.254,
2022,Saudi Arabian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,10.0,89.831,89.546,89.588,
2022,Saudi Arabian Grand Prix,4,NOR,norris,McLaren,11.0,89.957,89.651,,
2022,Saudi Arabian Grand Prix,3,RIC,ricciardo,McLaren,12.0,90.009,89.773,,
2022,Saudi Arabian Grand Prix,24,ZHO,zhou,Alfa Romeo,13.0,89.978,89.819,,
2022,Saudi Arabian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,14.0,90.167,89.92,,
2022,Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,15.0,90.256,91.009,,
2022,Saudi Arabian Grand Prix,44,HAM,hamilton,Mercedes,16.0,90.343,,,
2022,Saudi Arabian Grand Prix,23,ALB,albon,Williams,17.0,90.492,,,
2022,Saudi Arabian Grand Prix,27,HUL,hulkenberg,Aston Martin,18.0,90.543,,,
2022,Saudi Arabian Grand Prix,6,LAT,latifi,Williams,19.0,91.817,,,
2022,Saudi Arabian Grand Prix,22,TSU,tsunoda,AlphaTauri,20.0,,,,
2022,Australian Grand Prix,16,LEC,leclerc,Ferrari,1.0,78.881,78.606,77.868,
2022,Australian Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,78.58,78.611,78.154,
2022,Australian Grand Prix,11,PER,perez,Red Bull Racing,3.0,78.834,78.34,78.24,
2022,Australian Grand Prix,4,NOR,norris,McLaren,4.0,79.28,79.066,78.703,
2022,Australian Grand Prix,44,HAM,hamilton,Mercedes,5.0,79.401,79.106,78.825,
2022,Australian Grand Prix,63,RUS,russell,Mercedes,6.0,79.405,79.076,78.933,
2022,Australian Grand Prix,3,RIC,ricciardo,McLaren,7.0,79.665,79.13,79.032,
2022,Australian Grand Prix,31,OCO,ocon,Alpine,8.0,79.605,79.136,79.061,
2022,Australian Grand Prix,55,SAI,sainz,Ferrari,9.0,78.983,78.469,79.408,
2022,Australian Grand Prix,14,ALO,alonso,Alpine,10.0,79.192,78.815,,
2022,Australian Grand Prix,10,GAS,gasly,AlphaTauri,11.0,79.58,79.226,,
2022,Australian Grand Prix,77,BOT,bottas,Alfa Romeo,12.0,79.251,79.41,,
2022,Australian Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,79.742,79.424,,
2022,Australian Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,79.91,80.155,,
2022,Australian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,80.104,80.465,,
2022,Australian Grand Prix,23,ALB,albon,Williams,16.0,80.135,,,
2022,Australian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,17.0,80.254,,,
2022,Australian Grand Prix,5,VET,vettel,Aston Martin,18.0,81.149,,,
2022,Australian Grand Prix,6,LAT,latifi,Williams,19.0,81.372,,,
2022,Australian Grand Prix,18,STR,stroll,Aston Martin,20.0,,,,
2022,Emilia Romagna Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,79.295,78.793,87.999,
2022,Emilia Romagna Grand Prix,16,LEC,leclerc,Ferrari,2.0,78.796,79.584,88.778,
2022,Emilia Romagna Grand Prix,4,NOR,norris,McLaren,3.0,80.168,79.294,89.131,
2022,Emilia Romagna Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,4.0,80.147,79.902,89.164,
2022,Emilia Romagna Grand Prix,14,ALO,alonso,Alpine,5.0,80.198,79.595,89.202,
2022,Emilia Romagna Grand Prix,3,RIC,ricciardo,McLaren,6.0,79.98,80.031,89.742,
2022,Emilia Romagna Grand Prix,11,PER,perez,Red Bull Racing,7.0,79.773,79.296,89.808,
2022,Emilia Romagna Grand Prix,77,BOT,bottas,Alfa Romeo,8.0,80.419,80.192,90.439,
2022,Emilia Romagna Grand Prix,5,VET,vettel,Aston Martin,9.0,80.364,79.957,91.062,
2022,Emilia Romagna Grand Prix,55,SAI,sainz,Ferrari,10.0,79.305,78.99,,
2022,Emilia Romagna Grand Prix,63,RUS,russell,Mercedes,11.0,80.383,80.757,,
2022,Emilia Romagna Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,12.0,80.422,80.916,,
2022,Emilia Romagna Grand Prix,44,HAM,hamilton,Mercedes,13.0,80.47,81.138,,
2022,Emilia Romagna Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,79.73,81.434,,
2022,Emilia Romagna Grand Prix,18,STR,stroll,Aston Martin,15.0,80.342,88.119,,
2022,Emilia Romagna Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,80.474,,,
2022,Emilia Romagna Grand Prix,10,GAS,gasly,AlphaTauri,17.0,80.732,,,
2022,Emilia Romagna Grand Prix,6,LAT,latifi,Williams,18.0,81.971,,,
2022,Emilia Romagna Grand Prix,31,OCO,ocon,Alpine,19.0,82.338,,,
2022,Emilia Romagna Grand Prix,23,ALB,albon,Williams,20.0,,,,
2022,Miami Grand Prix,16,LEC,leclerc,Ferrari,1.0,89.474,89.13,88.796,
2022,Miami Grand Prix,55,SAI,sainz,Ferrari,2.0,90.079,89.729,88.986,
2022,Miami Grand Prix,1,VER,max_verstappen,Red Bull Racing,3.0,89.836,89.202,88.991,
2022,Miami Grand Prix,11,PER,perez,Red Bull Racing,4.0,90.055,89.673,89.036,
2022,Miami Grand Prix,77,BOT,bottas,Alfa Romeo,5.0,90.845,89.751,89.475,
2022,Miami Grand Prix,44,HAM,hamilton,Mercedes,6.0,90.388,89.797,89.625,
2022,Miami Grand Prix,10,GAS,gasly,AlphaTauri,7.0,90.779,90.128,89.69,
2022,Miami Grand Prix,4,NOR,norris,McLaren,8.0,90.761,89.634,89.75,
2022,Miami Grand Prix,22,TSU,tsunoda,AlphaTauri,9.0,90.485,90.031,89.932,
2022,Miami Grand Prix,18,STR,stroll,Aston Martin,10.0,90.441,89.996,90.676,
2022,Miami Grand Prix,14,ALO,alonso,Alpine,11.0,90.407,90.16,,
2022,Miami Grand Prix,63,RUS,russell,Mercedes,12.0,90.49,90.173,,
2022,Miami Grand Prix,5,VET,vettel,Aston Martin,13.0,90.677,90.214,,
2022,Miami Grand Prix,3,RIC,ricciardo,McLaren,14.0,90.583,90.31,,
2022,Miami Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,90.645,90.423,,
2022,Miami Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,16.0,90.975,,,
2022,Miami Grand Prix,24,ZHO,zhou,Alfa Romeo,17.0,91.02,,,
2022,Miami Grand Prix,23,ALB,albon,Williams,18.0,91.266,,,
2022,Miami Grand Prix,6,LAT,latifi,Williams,19.0,91.325,,,
2022,Miami Grand Prix,31,OCO,ocon,Alpine,20.0,,,,
2022,Spanish Grand Prix,16,LEC,leclerc,Ferrari,1.0,79.861,79.969,78.75,
2022,Spanish Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,80.091,79.219,79.073,
2022,Spanish Grand Prix,55,SAI,sainz,Ferrari,3.0,79.892,79.453,79.166,
2022,Spanish Grand Prix,63,RUS,russell,Mercedes,4.0,80.218,79.47,79.393,
2022,Spanish Grand Prix,11,PER,perez,Red Bull Racing,5.0,80.447,79.83,79.42,
2022,Spanish Grand Prix,44,HAM,hamilton,Mercedes,6.0,80.252,79.794,79.512,
2022,Spanish Grand Prix,77,BOT,bottas,Alfa Romeo,7.0,80.355,80.053,79.608,
2022,Spanish Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,8.0,80.227,79.81,79.682,
2022,Spanish Grand Prix,3,RIC,ricciardo,McLaren,9.0,80.549,80.287,80.297,
2022,Spanish Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,10.0,80.683,80.436,80.368,
2022,Spanish Grand Prix,4,NOR,norris,McLaren,11.0,80.838,80.471,,
2022,Spanish Grand Prix,31,OCO,ocon,Alpine,12.0,80.88,80.638,,
2022,Spanish Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,80.707,80.639,,
2022,Spanish Grand Prix,10,GAS,gasly,AlphaTauri,14.0,80.719,80.861,,
2022,Spanish Grand Prix,24,ZHO,zhou,Alfa Romeo,15.0,80.476,81.094,,
2022,Spanish Grand Prix,5,VET,vettel,Aston Martin,16.0,80.954,,,
2022,Spanish Grand Prix,14,ALO,alonso,Alpine,17.0,81.043,,,
2022,Spanish Grand Prix,18,STR,stroll,Aston Martin,18.0,81.418,,,
2022,Spanish Grand Prix,23,ALB,albon,Williams,19.0,81.645,,,
2022,Spanish Grand Prix,6,LAT,latifi,Williams,20.0,81.915,,,
2022,Monaco Grand Prix,16,LEC,leclerc,Ferrari,1.0,72.569,71.864,71.376,
2022,Monaco Grand Prix,55,SAI,sainz,Ferrari,2.0,72.616,72.074,71.601,
2022,Monaco Grand Prix,11,PER,perez,Red Bull Racing,3.0,73.004,71.954,71.629,
2022,Monaco Grand Prix,1,VER,max_verstappen,Red Bull Racing,4.0,72.993,72.117,71.666,
2022,Monaco Grand Prix,4,NOR,norris,McLaren,5.0,72.927,72.266,71.849,
2022,Monaco Grand Prix,63,RUS,russell,Mercedes,6.0,72.787,72.617,72.112,
2022,Monaco Grand Prix,14,ALO,alonso,Alpine,7.0,73.394,72.688,72.247,
2022,Monaco Grand Prix,44,HAM,hamilton,Mercedes,8.0,73.444,72.595,72.56,
2022,Monaco Grand Prix,5,VET,vettel,Aston Martin,9.0,73.313,72.613,72.732,
2022,Monaco Grand Prix,31,OCO,ocon,Alpine,10.0,72.848,72.528,73.047,
2022,Monaco Grand Prix,22,TSU,tsunoda,AlphaTauri,11.0,73.11,72.797,,
2022,Monaco Grand Prix,77,BOT,bottas,Alfa Romeo,12.0,73.541,72.909,,
2022,Monaco Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,13.0,73.069,72.921,,
2022,Monaco Grand Prix,3,RIC,ricciardo,McLaren,14.0,73.338,72.964,,
2022,Monaco Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,73.469,73.081,,
2022,Monaco Grand Prix,23,ALB,albon,Williams,16.0,73.611,,,
2022,Monaco Grand Prix,10,GAS,gasly,AlphaTauri,17.0,73.66,,,
2022,Monaco Grand Prix,18,STR,stroll,Aston Martin,18.0,73.678,,,
2022,Monaco Grand Prix,6,LAT,latifi,Williams,19.0,74.403,,,
2022,Monaco Grand Prix,24,ZHO,zhou,Alfa Romeo,20.0,75.606,,,
2022,Azerbaijan Grand Prix,16,LEC,leclerc,Ferrari,1.0,102.865,102.046,101.359,
2022,Azerbaijan Grand Prix,11,PER,perez,Red Bull Racing,2.0,102.733,101.955,101.641,
2022,Azerbaijan Grand Prix,1,VER,max_verstappen,Red Bull Racing,3.0,102.722,102.227,101.706,
2022,Azerbaijan Grand Prix,55,SAI,sainz,Ferrari,4.0,102.957,102.088,101.814,
2022,Azerbaijan Grand Prix,63,RUS,russell,Mercedes,5.0,103.754,103.281,102.712,
2022,Azerbaijan Grand Prix,10,GAS,gasly,AlphaTauri,6.0,103.268,103.129,102.845,
2022,Azerbaijan Grand Prix,44,HAM,hamilton,Mercedes,7.0,103.939,103.182,102.924,
2022,Azerbaijan Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,103.595,103.376,103.056,
2022,Azerbaijan Grand Prix,5,VET,vettel,Aston Martin,9.0,103.279,103.268,103.091,
2022,Azerbaijan Grand Prix,14,ALO,alonso,Alpine,10.0,104.083,103.36,103.173,
2022,Azerbaijan Grand Prix,4,NOR,norris,McLaren,11.0,104.237,103.398,,
2022,Azerbaijan Grand Prix,3,RIC,ricciardo,McLaren,12.0,104.437,103.574,,
2022,Azerbaijan Grand Prix,31,OCO,ocon,Alpine,13.0,103.903,103.585,,
2022,Azerbaijan Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,103.777,103.79,,
